review_id,url,hotel_name,review_date,review_body,user_location,user_name,helpful_vote,rating
752141744,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Vive Hotel Waikiki,"April 1, 2020","The hotel is nice and cozy but the rooms are too small, staff were very friendly though. Location is not bad, a lot of nice small eating place and every place is walkable. just a little scary on the other side of the street. There was a little hotel or apt that we noticed that police is always there bec people are always hanging out.",,evanvargas,0,4.0
743045424,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Vive Hotel Waikiki,"February 4, 2020","We have always cherishedOur stay at the VIVE.It is not just a place to stayIt is our home in Hawaii. We have always stayed at the VIVE. My wife and I celebrate our Anniversary There every year.We are treated like Royalty. We have got to know almost each and every member of the VIVE Team.They have treated us like family year after year.This year was especially a great year as we got to reward them for the great hospitality they always show us.My wife and I got to enjoy a Pizza lunch with the housekeeping staff.Lots of laughter and great Pizza. So nice to show our Respect to the wonderful Crew that make the VIVEa wonderful place to stay, While also enjoying the Beauty of Hawaii. The Consiere always arranges our entertainment and we always get great 1st class service.Our Sunset Dinner Cruise and Luau experience was outstanding. We also got to enjoy the beach everyday as it is so close to the VIVE.Within walking distance.All our beach items were provided by the hotel...Free if charge..And we started out each day...with a healthy and delicious breakfast provided also by the wonderful kitchen staff.In all our stay there was So pleasant and we were Thoroughly pleased with our two weeks in Hawaii...Again...Thank You VIVE ...For making our Anniversary... 45th , very Special .",Sterling,"X2911YDgaryb</div><div class=""userLoc""><strong>Sterling</strong>",3,5.0
751978451,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Vive Hotel Waikiki,"March 28, 2020",Absolutely Recommend. We will stay here next time we go to Hawaii. Front desk staff are amazing. Roger was extremely pleasant and helpful. The hotel was was one of the best highlights of our vacation. We Love this place.,,evenlowerprices,0,5.0
751956813,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Vive Hotel Waikiki,"March 28, 2020",I had a trip scheduled with a group of friends (all health care providers) when the covid19 pandemic arose. VIVE adapted their refund policy and was able to fully refund my deposit for this trip. They were easy to talk to and quick to respond. I look forward to rescheduling this vacation and won't hesitate to book with VIVE again!,,kbm0621,1,5.0
751784395,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Vive Hotel Waikiki,"March 25, 2020","Vive hotel has VERY QUICKLY become our “home away from home” in Honolulu.From the moment you step foot into their bright lounge,you feel yourself at home!!After 11 hours flight, we thoroughly appreciated those wet towels and refreshing pineapple juice offered by a kind “blonde” receptionist. Soon after,we were in our 21st floor junior suite,absolutely worth the extra money we spent on it. Large and inviting, lots of windows (we could spot Diamond Head and the ocean!!),and enormous walk-in shower and walk-in closet,armchair and a looong sofa … RELAX , here we come!!We also found a pleasant surprise:the WELCOME wishes from the staff (as we were celebrating our 45 wedding anniversary) : towel swans and chocolates made our evening!!It was so convenient to start the day with Vive exceptional buffet breakfast,all you can see in the pictures is true … and you get some more, like those yummy croissants with pineapple and hot dog inside or the soft cheese omelettes. One of the attendant,Kathleen (maybe Kaileen) , was always smiling,while making sure that guests had all they needed,she even helped me with my toasted bread!The lounge had plenty of room for everyone to enjoy breakfast, or, during the day, to relax in an comfy armchair with refreshing flavoured water ...or a cup of complimentary coffee or tea or chamomile. Everything at Vive hotel is well maintained and sparkling clean,all the staff is very committed and myself and husband really want to extend a big THANK YOU to each and everyone.The only (small) flaw is that a couple of days our room was not cleaned. I suspect that this was due to a malfunctioning of the very sophisticated in-room tablet, where you were able to “program” the requested time for your room cleaning. As a matter of fact ,if you were programming the room cleaning at (e.g.) 11:00 AM, at 11:05 a message was automatically generated by the system, informing us that the room was cleaned … but actually it wasn’t. I assume that this message was “marking” the room as “cleaned” in the housekeeping database, so actually they didn’t come to the room anymore. This happened twice, so it’s more than a suspect … no need to say that we avoided to use the tablet the following days and the room was perfectly cleaned per our request. It’s worth to note that, the day after the missed cleaning, we found a nice “Forgive us” card and gift in the room. Agatha ,from housekeeping,always left us fresh towels, all necessary toillet items and a sparkling clean bathroom; bedroom linens were changed every day, all in our room was immaculate!The hotel is just steps away from Waikiki Beach,but at the same time so far from the hustle and bustle of Kalakaua Avenue,it was our little Hawai’ian paradise in the middle of Waikiki.Can I say more ? YES, we are planning to be back asap!!HIGHLY RECOMMENDED",United States,"LauraDiItaly</div><div class=""userLoc""><strong>United States</strong>",325,5.0
751719638,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Vive Hotel Waikiki,"March 23, 2020","I reserved the room for my son who stayed an extra day to enjoy Waikiki.Location is perfect. Enough light to enlighten the room. Awesome view to see the city. The offer of breakfast is greatly appreciated even though my son skipped it.Overall, it is just about right except that the room door is so closed to the bed. ","Rialto, California","ringie25</div><div class=""userLoc""><strong>Rialto, California</strong>",0,4.0
751555672,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Vive Hotel Waikiki,"March 21, 2020","My wife and I stayed here 2 years ago and decided to stay again for our mini moon. The service is always excellent here, from receptionist to valet! Rooms are a bit small, but pretty clean. Breakfast buffet is pretty decent, not a lot of protein options, mostly carbs. We love how the hotel’s amenities! They let you borrow beach mats, towels, chairs and even GoPro cameras! And last but not least, the location! Just two blocks from Waikiki beach, a few blocks from the International Market Place, restaurants and shopping all around! Great place for its price!","San Jose, California","deguzmank2020</div><div class=""userLoc""><strong>San Jose, California</strong>",0,4.0
751480677,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Vive Hotel Waikiki,"March 20, 2020","My wife and I recently celebrated our 5 year anniversary at your hotel and I have to say that your entire staff was on their A game at all times. Concierges` KC and Francessca were very knowledgeable and helpful at planning our to do list. Front Desk, Trey, Aude, John G, Emily, Amy, and Roger exhilarated professionalism throughout our stay. I use to be the Guest Service supervisor at a four star Resort and Spa and I truly appreciate customer service and hospitality. The Supervisor Alex was wonderful as well. The Breakfast attendants were remarkable and very hard working. The Hotel was very clean and our room was even cleaner than expected. Thank you very much for the anniversary gift and kind card. We will gladly stay at Vive Hotel on our next visit to Hawaii ",,fittwobe1,0,5.0
751346216,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Vive Hotel Waikiki,"March 18, 2020","We had Room 1508 which is very large. The Room complete with wheelchair acessible shower. Ample room to move around and to store luggage.Walls would need a bit of paint, its dark to our tasted, and carpet is very industrial looking.It is a corner room with views of the mountain and view of the beach. It is close to the beach, kapiolani park, zoo and aquarium. Everyone is super nice and understanding. With the covid virus many like us, had to cancel and go home. No fuss nor hassle.They served breakfast box instead of a buffet breakfast. Great idea.All day coffee and tea, and water dispenser. No coffee machines in room.The city bus passes conveniently in front of the hotel. Great stay.",,Eric D,51,4.0
751264696,https://www.tripadvisor.com/Hotel_Review-g60982-d4020497-Reviews-Vive_Hotel_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Vive Hotel Waikiki,"March 17, 2020","Excellent , location is good as only 2 blocks away from the beach. The room is very cleanBreakfast is excellentStaff is very helpful and freindly Overall, we are very happy with the choice we made.Roger is very nice and helpful in response to emails and my questions","Melbourne, Australia","Dean T</div><div class=""userLoc""><strong>Melbourne, Australia</strong>",0,5.0
